iso3,year,education,energy,health,housing_living,research_innovation,security_stability,composite
IND,1990,-1.5493244298558513,-1.8168757029152742,-3.5066159496148783,-2.3554601258171806,-0.8965162863816315,0.3226370145835786,-1.633692580000206
IND,1991,-1.778722702571978,-1.790240666387041,-3.6435055290575,-2.287377214234439,-0.8719053193145322,0.29558808461251657,-1.6793605578254958
IND,1992,-1.7282917182031485,-1.74192641073599,-3.3712396611296596,-2.2193861511785293,-0.8839539797885638,0.29506312382315664,-1.608289132868789
IND,1993,-1.6778607338343194,-1.6816070467557036,-3.1031970708746774,-2.1531628717444375,-0.902817161714558,0.31610747319423976,-1.5337562352882426
IND,1994,-1.6274297494654897,-1.6418306009689414,-2.8341563831409093,-2.0875110921006024,-0.8243597288939609,0.3270185106702682,-1.4480448406499393
IND,1995,-1.6559259854893387,-1.5607054912304605,-2.6345927966958524,-2.021548080516454,-0.8479746265996111,0.3417436292538069,-1.3965005585463182
IND,1996,-1.638279930693997,-1.5104576329425852,-2.6392577013207723,-1.9543892965388519,-0.8609215002371182,0.34464882744534936,-1.3764428723813291
IND,1997,-1.6917832194313893,-1.441765937255653,-2.7364034631166088,-1.8851407762010404,-0.8078335391033267,0.34760598225525013,-1.3692201588087949
IND,1998,-1.6198111653915042,-1.397003506220654,-2.6293109033341135,-1.8129134229166002,-0.7621446457351514,0.34115206929289293,-1.3133385957175217
IND,1999,-1.4895659138218589,-1.2921389293866554,-2.4472592457879765,-1.7368167830259087,-0.7131904567695668,0.3575837516270685,-1.2202312628608165
IND,2000,-1.2669236523056848,-1.2768532962791208,-2.2878567980303726,-1.8032002723175597,-0.7105929742062739,0.3609990793861145,-1.1640713189588163
IND,2001,-1.2050809890111378,-1.2461675818552207,-2.136706141068667,-1.6956970016962065,-0.722825678714278,0.37810741756675204,-1.1047283291297931
IND,2002,-1.1652310630612486,-1.1962024913483473,-2.0735441613457106,-1.5758303030544336,-0.6995743257140787,0.3877996210155589,-1.0537637872513768
IND,2003,-1.1000233870374936,-1.11110488570418,-1.9139255248980527,-1.4555284423768393,-0.6433567190137284,0.40150652196373166,-0.9704054061777604
IND,2004,-1.0200844323289902,-1.0689814969390854,-1.7255013709402618,-1.334780846601089,-0.5951227153176587,0.3929677073901913,-0.891917192456149
IND,2005,-0.9456435052277806,-0.9531795158883173,-1.550626616474534,-1.213635971413052,-0.5099748712213892,0.40595155403047123,-0.7945181543657669
IND,2006,-0.8273288640394244,-0.8915038497606793,-1.456182604544056,-1.0920826075793775,-0.480941743332756,0.4109521550981349,-0.7228479190263597
IND,2007,-0.7678062259772808,-0.7479286674610943,-1.350592032987187,-0.9701126724459312,-0.47401694322530713,0.4125917985166778,-0.6496441239300205
IND,2008,-0.5695685107586431,-0.6606774610459685,-1.2005986267183666,-0.8477375070906915,-0.39785199987890907,0.41270888253625426,-0.5439542038260542
IND,2009,-0.494784005948059,-0.562864207357869,-0.9596761438136057,-0.724999417022127,-0.3144870426455145,0.41749522703421027,-0.4398859316254941
IND,2010,-0.3829030612663851,-0.4686321334774563,-0.800060470020826,-0.6018907678098443,-0.32263338918847234,0.41769301351253457,-0.35973780137507494
IND,2011,-0.20364914118675007,-0.35808853267551394,-0.6761873198357334,-0.47840640301706555,-0.3188643729084992,0.4148470974416231,-0.27005811203032315
IND,2012,-0.10295023352168099,-0.31378112055885665,-0.5994675565393994,-0.3544416391324152,-0.29628688108024603,0.41930491519138335,-0.20793708594020247
IND,2013,-0.034120848331467224,-0.2313469273308479,-0.49739547699958137,-0.2300426946848284,-0.2683108234958367,0.43128859260117086,-0.1383213630402318
IND,2014,0.09307126565072951,-0.12752129850314645,-0.38021711528216084,-0.10522933087634212,-0.21837916950987285,0.42655049344360046,-0.0519541925128654
IND,2015,0.16109386791216782,-0.03281015165830229,-0.2315558162375111,0.019963418701872626,-0.2230587203749732,0.44511375724524266,0.023124392598082754
IND,2016,0.02340722237391678,0.044629829008378696,-0.13754004861712718,0.1455007970108077,-0.2225341981470274,0.45846566203570205,0.051988210610775104
IND,2017,0.1146259904035908,0.1268072677049851,-0.06641655499163378,0.27135644767250117,-0.18891557416728488,0.4634834298697723,0.12015683441532178
IND,2018,0.14538361396307806,0.22145009672453728,0.04471278290163277,0.8708473917497198,-0.10886400034609676,0.46672823314464823,0.2733763530229199
IND,2019,0.10088210354826675,0.2339056807899494,0.20238668022054165,0.9562369575087178,-0.035683154481160786,0.47227779395256375,0.3216676769231464
IND,2020,0.21255335966692165,0.13168588566863468,0.10591537629569252,1.0395257823270925,0.03604178751439966,0.47329646317600693,0.33316977577479134
IND,2021,0.36454648961183206,0.26290992302820737,0.05395051701645708,1.1220060581654872,0.0900726951171779,0.47418537290934454,0.39461184264141763
IND,2022,0.28660159662403795,0.3292049766004818,0.42552015681920186,1.2043296936185965,0.16783759580445398,0.4816262312244753,0.4825200417818745
IND,2023,0.36930986874577293,0.40217995786994853,0.42136989437099404,1.0125684175634597,0.21071077350871836,0.4816262312244753,0.4829608572138948
IND,2024,0.33799418704137496,0.40217995786994853,0.5435351111420379,1.1278883415430463,0.23465412754551215,0.4816262312244753,0.5213129927277326
KEN,1990,-0.3342862666527887,-2.601248311427957,-2.567368046905619,-2.4705496812459793,-0.7717144003565211,0.5350630122916501,-1.3683506157162026
KEN,1991,-0.2522547309894181,-2.649439129073944,-2.5939471889412316,-2.4591347608430323,-1.2986245414954938,0.4826513899803642,-1.461791493560459
KEN,1992,-0.2891811536772579,-2.6898404549718893,-2.614076772950156,-2.447922981641296,-1.279251196374927,0.4381360633162799,-1.480356082716541
KEN,1993,-0.29267116374701335,-2.8235151527525058,-2.6942436497050397,-2.4366823168595837,-1.2626969251971611,0.43195166298109616,-1.5129762575467014
KEN,1994,-0.3005162215129092,-2.9462138221905514,-2.7274189341785116,-2.425341591399032,-1.268541439955372,0.4126649064325874,-1.5425611838006317
KEN,1995,-0.30948424802067603,-2.8843313074636736,-2.7570981105178465,-2.413938781195313,-1.2742375392394698,0.41320117990472993,-1.5376481344220414
KEN,1996,-0.318452274528456,-2.8258585532595357,-2.7867160898260948,-2.4026106417552553,-1.3527283378449757,0.39074662688120176,-1.549269878388853
KEN,1997,-0.3274203010362214,-2.83004132376092,-2.802074609988225,-2.391116388521217,-1.3052283762965546,0.38315750735681914,-1.5454539153743865
KEN,1998,0.3210531808562052,-2.7446069641356043,-2.761619100478939,-2.3792719979802626,-1.3158196230935373,0.37132800646931835,-1.41815608306047
KEN,1999,0.07251142235500997,-2.7898966172415416,-2.7252645770177186,-2.3666058894659994,-1.3370377701350764,0.36807426072071225,-1.4630365284641023
KEN,2000,-0.10648773840970326,-2.790761281609133,-2.4782472076047495,-2.950167550424979,-1.3493253171395947,0.38051742020666296,-1.549078612496916
KEN,2001,-0.10272942042801717,-2.764893786045157,-2.423047331672879,-2.888206973050764,-1.3350174899994778,0.3992666769043772,-1.5191047207153197
KEN,2002,-0.03233392815236282,-2.7582894025240576,-2.288039792319882,-2.8253133214910133,-1.3272195545408274,0.4117967078250733,-1.4698998818671782
KEN,2003,-0.16498621843385358,-2.832146235834779,-2.3294249574765318,-2.762481362917176,-1.3414959374879478,0.41353330515923126,-1.5028335678318427
KEN,2004,-0.524448671680359,-2.6876720052336074,-2.15283614283607,-2.699716463574035,-1.3006493980650786,0.4371493581586953,-1.4880288872050755
KEN,2005,-0.5140031236987166,-2.6292707404410276,-2.044502195098366,-2.637058587307681,-1.2900702893015592,0.46692274244811727,-1.4413303655665388
KEN,2006,-0.49264838214323914,-2.5536901227501994,-1.6068316389346398,-2.5744767973269362,-1.2673099925990792,0.46902313637573745,-1.3376556328963929
KEN,2007,-0.554274938285171,-2.505760784460895,-1.4119169708805357,-2.511976619433067,-1.455446940033094,0.4760011980976434,-1.3272291758325199
KEN,2008,-0.6740571359933429,-2.4855191100728664,-1.060185641148915,-2.4495631309449775,-1.272136709801889,0.4619014201610684,-1.246593384633487
KEN,2009,-0.7423986506052926,-2.5438003122592727,-1.0132097787585193,-2.3872739225769,-1.1408666381394226,0.3493737153516018,-1.246362597831301
KEN,2010,-1.0305573342102516,-2.540638525108501,-0.9750126088592572,-2.325080897297156,-0.9167503719275396,0.35565465569928445,-1.2387308469505702
KEN,2011,-1.253383107092306,-2.2786830368452735,-0.8170589922830421,-2.262911802616566,-0.8340873613165765,0.3083623033692246,-1.18962699946409
KEN,2012,-1.4479279931460052,-2.2780805710254413,-0.6413224384390485,-2.20079185851428,-0.9176455872263437,0.30156228059755485,-1.197367694625594
KEN,2013,-0.7144364461244291,-2.1882348313626987,-0.6169600724776085,-2.1387004801364444,-0.9484453996252624,0.3155818700259918,-1.0485325599500752
KEN,2014,0.03676736647363428,-2.176344541531969,-0.5395302674796263,-2.076677887387105,-0.9283298403309519,0.3296014594544287,-0.892418951800265
KEN,2015,0.19661867352759924,-2.018476841517608,-0.48400461140139917,-2.0147192287338034,-0.9127128575634216,0.34374052249474885,-0.8149257238656472
KEN,2016,0.29048153742631644,-1.8231726261179833,-0.474261872198206,-1.9528342679413304,-0.8247571937235498,0.33631011736220534,-0.741372384198758
KEN,2017,0.3037814883227756,-1.7681993535328275,-0.7682227103094583,-1.9086719500996914,-0.9379534254230941,0.329105083784457,-0.7916934778763065
KEN,2018,0.3124460382221885,-1.6791976992126378,-0.591375936210532,-1.864590719413739,-0.7459832420024176,0.46012369231031036,-0.6847629777178046
KEN,2019,0.5255560575831056,-1.5359461825490404,-0.563768101962076,-1.8206278226189112,-0.6471725261937606,0.46339335061692805,-0.5964275375206258
KEN,2020,0.10177458909086538,-1.5419681015950057,-0.7029668471724767,-1.7767675376828567,-0.5283533337383768,0.4299220415417888,-0.6697265315926768
KEN,2021,-0.012910839923250803,-1.4001452997043073,-0.5915554436453645,-1.6153510656751164,-0.7566781120923467,0.3123527061636486,-0.6773813424794562
KEN,2022,-0.198571870097888,-1.386292283739307,-0.4468935916220343,-1.4540591121432098,-1.0577678369501224,0.3388760680807954,-0.7007847710786277
KEN,2023,-0.43788060869027295,-1.365607599298451,-0.37499408890256064,-1.410608485995977,-0.6652087611600094,0.3388760680807954,-0.652570579327746
KEN,2024,-0.1683040739695374,-1.34470614976036,-0.4233657763258183,-1.3673037246173014,-0.6003173994300084,0.3388760680807954,-0.5941868426703718
MAR,1990,-1.4962538946294741,-0.7893743989107487,-2.115902887455477,-1.6804540034070905,-0.963161311228978,0.6517148773049192,-1.0655719363878082
MAR,1991,-1.7212408443346712,-0.7357117570410814,-1.9402969004936417,-1.5523605509543477,-0.912421260454892,0.6423502975233724,-1.0366135026258767
MAR,1992,-1.7388392690270777,-0.8118724836642192,-1.771274127182129,-1.4334158258824987,-0.9876772443270998,0.6407168334363725,-1.017060352774442
MAR,1993,-1.7143299159593162,-0.6692394048064955,-1.601071126637393,-1.3191651324343696,-1.0674336516497804,0.6369511935929535,-0.9557146729824003
MAR,1994,-1.7175283866218123,-0.5811149455069056,-1.3418500951287262,-1.185375134582618,-0.9801919678302708,0.627935498342614,-0.8630208385546198
MAR,1995,-1.6475624813599623,-0.6202765690625933,-1.2055892901279202,-1.083490719223887,-0.8962948170807368,0.5820685251085422,-0.8118575586244261
MAR,1996,-1.5823898142074115,-0.5025675536014353,-0.9479335804344265,-0.9933174788986469,-0.8794125254948656,0.5362015518744706,-0.7282365667937193
MAR,1997,-1.4948694437097039,-0.47688713789995646,-0.8754479442741266,-0.9113060955045518,-0.7981651143665219,0.49033457864039903,-0.6777235261857434
MAR,1998,-1.4840323976097023,-0.37773026865851145,-0.8095078850920099,-0.8349988551717786,-0.9437751527999395,0.5373271355021617,-0.6521195706382966
MAR,1999,-1.4593435341299943,-0.34313096809482124,-0.7475164188045039,-0.7627831786714567,-0.779398443029499,0.5433119133609301,-0.5914767715615575
MAR,2000,-1.409886059148702,-0.27363690898644516,-0.6755489657701312,-0.7605044470638764,-0.6476511342259825,0.5644707471297796,-0.5337927946775597
MAR,2001,-1.2999557887143247,-0.18981920299542335,-0.5324242478219012,-0.6665124421203763,-0.5125157883416793,0.546244341559231,-0.4424971880724123
MAR,2002,-1.2490805508128333,-0.14137170491952017,-0.46693550706097037,-0.5641775127279955,-0.6064712490058505,0.5672203228288095,-0.41013603361639345
MAR,2003,-1.1109475069579042,-0.07453274646797901,-0.5112981342123933,-0.4627857821968401,-0.5173554033538049,0.5573388494972171,-0.3532634539486174
MAR,2004,-0.8530720562418017,-0.15116013234862521,-0.31222202244079106,-0.36755795828294163,-0.5192514859768581,0.5681344629175077,-0.27252153206225166
MAR,2005,-0.6868045150618007,-0.07807839682100479,-0.1605524061939981,-0.267245350291069,-0.46878688394465823,0.5698167397965008,-0.18194180208600505
MAR,2006,-0.5499877186148141,0.280123403816131,-0.07686765800262087,-0.16641555926385776,-0.4175619519204695,0.5647139520007144,-0.06099925533081948
MAR,2007,-0.5610951118071984,0.11915878121960803,0.044097497234296686,-0.0662352204730396,-0.43608365885890776,0.5619807510641399,-0.056362826936850186
MAR,2008,-0.5516360371954072,0.22375184863477085,0.16497944814652646,0.033265133131967266,-0.32042722504070553,0.583497611531965,0.02223846320151947
MAR,2009,-0.5839752287802669,0.27529263699552886,0.36016652677261757,0.13205765174060424,-0.3158925601121327,0.5834358190349386,0.07518080760854828
MAR,2010,-0.3394533599516299,0.443950823770162,0.44081073187547154,0.2302077994886326,-0.22514577370526995,0.580631350306997,0.18850026196406056
MAR,2011,-0.0651266147004067,0.5268642913111558,0.5345607082409354,0.32764200448074826,-0.10998941119301804,0.5840460038483419,0.2996661636646261
MAR,2012,0.2550715952189168,0.5782687057284449,0.5886628115289722,0.42437911004443885,-0.04286287271332402,0.5973513198178255,0.40014511160421234
MAR,2013,0.19848573602950778,0.6015723831504983,0.6343295692367625,0.520394898387632,0.1330637107554367,0.5889202541120175,0.4461277586119758
MAR,2014,0.2406323638790731,0.6331554355392679,0.8346489668140772,0.6157073240199434,0.25610650091624365,0.6050136663224337,0.5308773762485065
MAR,2015,0.24693478199416505,0.6504443364963971,0.805735775289203,0.7102937276535359,-0.11052028889430625,0.5906075499489826,0.4822493137479962
MAR,2016,0.22555617523029206,0.6629654928158991,0.8228201290829796,0.8041706593368922,0.19210853278304663,0.559326465182981,0.5444912424053484
MAR,2017,0.0648600517801961,0.736967911706805,0.8243040360828487,0.8655171493301785,0.4182529614189625,0.5280257183502384,0.5729879714448716
MAR,2018,0.1608310663954977,0.7098208837268466,0.8316086492169448,0.926132301364092,0.6092567462887475,0.5782781611961199,0.6359879680313747
MAR,2019,0.2810419858518964,0.7441767300203994,0.8696957968995307,0.9859993862819233,0.7970116496333489,0.484587513652224,0.6937521770565538
MAR,2020,0.5425783215584947,0.6895130615995402,0.9823858876318211,1.0451345724041352,1.0186058867379626,0.4734587542556659,0.7919460806979366
MAR,2021,0.6438202845159375,0.7395403787362523,0.9394004877023562,1.087386429265485,1.2436235769324664,0.5425608315653401,0.8660553314529729
MAR,2022,0.7743181348836876,0.756801509242637,1.1559069401294424,1.1289589675402893,1.4542570494247704,0.5621351258175872,0.9720629545064022
MAR,2023,1.0043148618879534,0.7804137007730959,1.2627954261654133,1.1698023317011434,1.4690349099896824,0.5587017955796344,1.0408438376828204
MAR,2024,1.069710605437853,0.7804137007730959,1.2817686901151297,1.2069740823034953,1.464514764443645,0.5587017955796344,1.0603472731088088
MEX,1990,-0.14932312562036001,1.003544704650811,-0.8942169671504315,0.14654763633521833,-0.3318408494870157,-0.5377220880090252,-0.12716844821346718
MEX,1991,-0.057567220034564166,1.0716758164064357,-0.3457616423111475,0.18814276867818028,-0.4182900097229387,-0.566761316350722,-0.021426933889126087
MEX,1992,0.05685306612039601,1.0509647176496388,-0.1877811217029847,0.23027259137296416,-0.37571607016621106,-0.6616997605210249,0.01881557045879641
MEX,1993,0.1387268536414119,1.0900437576784012,-0.25235262971918065,0.2725919398294035,-0.384248892929494,-0.5932502414572404,0.045251797840550244
MEX,1994,0.19861537013572983,1.1456136624013424,0.16460128560847778,0.3150985762043226,-0.40635034785370105,-0.5547705113309717,0.1438013391942
MEX,1995,0.2324372472783681,1.0947443264163033,0.29923703187738776,0.3577844264834254,-0.5922893294409033,-0.5156923376737851,0.14603689415679935
MEX,1996,0.24871092080003118,1.1286675175375798,0.47607696809677086,0.4002573216891448,-0.5932121632086776,-0.412056367656144,0.20807403287645085
MEX,1997,0.5439359752848222,1.1845008701845892,0.5258743160145118,0.44219113208518623,-0.5687498198869876,-0.32352432867869263,0.30070469083390483
MEX,1998,0.5927879054553237,1.2367525349276873,0.7470461282422275,0.48375951640861997,-0.5314712983153597,-0.31480875558380156,0.3690110051891162
MEX,1999,0.6986965317835003,1.2501785963085892,0.7876914853871096,0.5249368921317471,-0.498395328397399,-0.19850264048476965,0.42743425612146296
MEX,2000,0.529250157565255,1.3196573870505688,0.884492483152242,0.5220763908075385,-0.5546989490887861,-0.07867491365078448,0.4370170926393389
MEX,2001,0.5868086734069389,1.3160605795265419,0.8925125217506461,0.5730739460263597,-0.4798565180023069,-0.036203614772790396,0.47539926465589827
MEX,2002,0.6512756738527834,1.3308103025145699,0.979054941373253,0.6237082592309466,-0.4141521416730197,-0.01255540377786145,0.5263569385867787
MEX,2003,0.731867188471992,1.3559775399757203,1.1186932305652155,0.6739823687848949,-0.3775183318609807,-0.0029124355191723263,0.5833482600696115
MEX,2004,0.6784815116552899,1.3724071514807938,1.2224022797142395,0.7239111076206949,-0.3142507927804848,0.056712752051660036,0.6232773349570323
MEX,2005,0.7347443630246111,1.3901028189629665,1.2493472396138094,0.7734772715007866,-0.2777276672747879,0.026183717444694866,0.6493546238786801
MEX,2006,0.7493492629769122,1.4236380069864543,1.2951023340020966,0.8226956829840933,-0.3290440442847467,0.0005672167263003771,0.6603847432318516
MEX,2007,0.7983959034869227,1.419952427229956,1.3499137712533786,0.8715616397722248,-0.2900982938533768,0.11117790551855185,0.7101505589012761
MEX,2008,0.8105909031649022,1.4268526015217138,1.3695109832783368,0.9195025208271318,-0.22589002199364167,-0.20383120041993671,0.6827892977297512
MEX,2009,0.8296317305876535,1.3787612507031328,1.4752717880019015,0.9627456400993142,-0.09084763926828138,-0.5503516907281625,0.6675351798992596
MEX,2010,0.8396369335239052,1.4115807688185495,1.4477523767589608,1.0056915641909019,-0.06055788156664957,-0.8965673484975676,0.6245894022046835
MEX,2011,0.862601754445511,1.4540999092751905,1.6060230133109257,1.0483734733217953,-0.06611090672742843,-0.9621563221346655,0.6571384869152215
MEX,2012,1.0376643947049047,1.4739146469841529,1.7084571504512962,1.0907717754530797,-0.08301099568919586,-0.8660167228287212,0.7269633748459193
MEX,2013,1.0985926673378956,1.4521567920324356,1.564319299703802,1.1329027369035156,-0.10909540100441735,-0.6757828932368762,0.7438488669560592
MEX,2014,1.226406727471745,1.4546508755813479,1.7647528329907185,1.1747678363135976,-0.0842429688298261,-0.48258088362230556,0.8422924033175464
MEX,2015,1.129088297325271,1.4830364498661095,1.8340623775101652,1.2163570587103307,-0.06972423288383267,-0.5133609734303386,0.8465764961829508
MEX,2016,1.179196239289888,1.5059905517651542,1.8038182962998186,1.2576841701831194,-0.07773970735262943,-0.7174873553648687,0.8252436991367471
MEX,2017,1.1659702680484518,1.5040559864997758,1.334907314141659,1.2887912065673979,-0.10249172539349892,-1.1275434590876636,0.6772815984626869
MEX,2018,1.1219368427777543,1.5302668771477719,1.806528031002132,1.3196363805730889,-0.07474843516035283,-1.367211041222316,0.7227347758530129
MEX,2019,1.164508721210002,1.5108198336821255,1.291141849942551,1.3406108746223462,-0.13163829851170208,-1.3465547289649582,0.6381480419967275
MEX,2020,1.2146818173665712,1.4164562292078322,1.7093755184105885,1.3613288249688686,-0.1161084577055862,-1.3361514809234385,0.7082637418874725
MEX,2021,1.2258282475583189,1.4486461441132397,1.8417168338703744,1.3817894533722557,-0.15652105849333783,-1.2644071349296577,0.7461754142485321
MEX,2022,1.206147680978503,1.4791155024667777,1.7346921985693318,1.4015370122186026,-0.16078241864141868,-1.1195992411227733,0.7568517890781705
MEX,2023,1.263970004891522,1.4987579162698437,1.5004371193536112,1.4128132643783065,-0.20235293752928907,-1.0486184624894708,0.7375011508124206
MEX,2024,1.2458910116886635,1.5018748513177766,1.6037267338674088,1.4177129719909143,-0.18520667256883408,-1.0486184624894708,0.7558967389677429
MLI,1990,-3.440475104932953,-4.233879499659709,-5.834880937735862,-1.8158188436110219,-1.5060368189761475,,-3.3662182409831387
MLI,1991,-3.602188074707943,-4.285511109326088,-5.766887467025615,-1.821888018589114,-1.5107252161183586,,-3.397439977153424
MLI,1992,-3.8273722607887177,-4.195155792409925,-5.830759548201284,-1.8275787232049443,-1.5154736822969403,,-3.439268001380362
MLI,1993,-3.9362000793035694,-4.156432085160139,-5.364561456864268,-1.833040679559122,-1.5203716919476526,,-3.3621211985669506
MLI,1994,-4.365346124641566,-4.02735306099419,-5.3735584247532255,-1.8385320302787769,-1.5254154600088436,,-3.42604102013532
MLI,1995,-4.693315284052163,-3.9628135489112153,-5.136656616599138,-1.8444712114815975,-1.5304788425436944,,-3.433547100717562
MLI,1996,-4.870058345182839,-4.224797297483225,-4.937918859097482,-1.8512042784052456,-1.5992039162900062,,-3.4966365392917593
MLI,1997,-4.9066063224864145,-4.256234276361449,-4.832155576109957,-1.858587659792754,-1.6494153780045693,,-3.500599842551029
MLI,1998,-4.711317624717325,-4.2056971317711564,-4.7604698425656755,-1.8664003362155415,-1.5834184474134598,,-3.4254606765366318
MLI,1999,-4.166976767061148,-4.139672643115081,-4.715571959694965,-1.8746456524720958,-1.6534456947982348,,-3.3100625434283044
MLI,2000,-4.295784441700349,-4.038897760740319,-4.548205345710014,-3.409389469384677,-1.6970475813665002,,-3.597864919780372
MLI,2001,-4.15218375661867,-3.9447547513729986,-4.469257167717271,-3.2807054746973594,-1.6380215826007074,,-3.4969845466014013
MLI,2002,-3.84158305785873,-3.931229504446926,-4.263222861074481,-3.1496021663711598,-1.628323542195106,,-3.3627922263892804
MLI,2003,-3.6566490986320406,-3.9614940027834593,-4.064648388847323,-3.018559000425248,-1.627372684414278,,-3.26574463502047
MLI,2004,-3.49856341944769,-3.7375068396590683,-3.767917328615861,-2.887560778882813,-1.6359969759645432,,-3.105509068513995
MLI,2005,-3.5416085384800713,-3.7097276822598855,-3.462614071398627,-2.756722492835926,-1.626889707099487,,-3.0195124984147994
MLI,2006,-3.352819374903081,-3.73876644886191,-3.4141860046228345,-2.625974292456016,-1.631377523867437,,-2.9526247289422556
MLI,2007,-3.2241861016986872,-3.461872925758787,-3.4085904299884984,-2.495409724787029,-1.786760904416796,,-2.87536401732996
MLI,2008,-3.100084926441922,-3.2535320187242984,-3.2231805797085538,-2.3649989947151564,-1.7082956016047297,,-2.7300184242389323
MLI,2009,-2.9365666346626895,-3.3785693310295724,-3.06089438695662,-2.234847381255599,-1.5678553742450623,,-2.6357466216299086
MLI,2010,-2.9042909085835915,-3.4874294415891396,-2.8799981619975763,-2.105034838757753,-1.4243981780615043,,-2.560230305797913
MLI,2011,-2.7946663038950077,-3.4127115159202477,-3.0045900958946943,-1.9755881750008608,-1.4494869975645173,,-2.527408617655065
MLI,2012,-2.7430007304038275,-3.4238502808545874,-3.1224463226289134,-1.8465325602611238,-1.5660749982568407,,-2.5403809784810587
MLI,2013,-2.621058921102839,-3.3415069450319796,-3.075010754358999,-1.717891396456806,-1.6631878107301048,,-2.483731165536146
MLI,2014,-2.6403460379824684,-3.2746121474080394,-2.8750799902516135,-1.5896718701482953,-1.6136881132805754,,-2.3986796318141983
MLI,2015,-2.6790387324866645,-3.030039150327996,-2.7684280134686303,-1.4619077319355713,-1.704507416173008,,-2.3287842088783743
MLI,2016,-2.5915094264618976,-2.861576424533637,-2.6067178106795974,-1.3346035969351797,-1.6608968885269957,,-2.2110608294274616
MLI,2017,-2.5099074668467574,-2.957642725173552,-2.5366318403206676,-1.207763427972598,-1.7651703707070325,,-2.1954231662041215
MLI,2018,-2.4904232156991193,-2.43710258642866,-2.38084762532508,-1.081415526816659,-1.7468162611287616,,-2.027321043079656
MLI,2019,-2.478780647863923,-2.4455893965433657,-2.2839304039798782,-0.9555491134185454,-1.805197735547364,,-1.993809459470615
MLI,2020,-2.4311190849221784,-2.2748390477028915,-2.4228339134487378,-0.8301993872317516,-1.880436653105434,,-1.9678856172821988
MLI,2021,-2.3946510286600886,-2.1203647595537416,-2.134614705437253,-1.3299685750273793,-1.5449667109246554,,-1.9049131559206234
MLI,2022,-2.2580840712720383,-2.129580233215485,-2.1084392549869957,-1.8302612523408288,-1.6382280863636156,,-1.9929185796357927
MLI,2023,-2.2322554654685067,-2.0803538418996608,-2.062245645116561,-1.7542937033993435,-1.7754384810458417,,-1.9809174273859824
MLI,2024,-2.2232675466557095,-2.0803538418996608,-1.919381114870145,-1.682299114310352,-1.7820067984147567,,-1.937461683230125
MYS,1990,0.4013730376511818,0.9702663661764385,-0.11489820120196309,1.3203798718128223,-1.2725454388982484,0.5552203485479645,0.3099659973480326
MYS,1991,0.41649788332934556,1.0533564945107443,0.07077697614627183,1.3335582012359841,-1.2146111223620348,0.5317327546327721,0.3652185312488472
MYS,1992,0.5409269030287308,1.1358680095348643,0.16548108417785934,1.3460465747940176,-1.0760310551661416,0.5421641590817949,0.4424092792418542
MYS,1993,0.534295230339904,1.1992541205367675,0.2240638537551886,1.358473305647578,-0.9049534557670837,0.5477272280703658,0.4931433804304533
MYS,1994,0.5828458704642419,1.2741857756506283,0.4275019520180252,1.3709229379834902,-0.7777825324262283,0.559381097743174,0.5728425169055552
MYS,1995,0.5501287311690007,1.360845452785196,0.4955848635632157,1.3833541204931452,-0.9615644639298988,0.5418470551357449,0.5616992932027339
MYS,1996,0.6923440635673483,1.4490729277630103,0.5366399093702594,1.3956792195978516,-0.06153862200150781,0.5282359204326276,0.7567389031215982
MYS,1997,0.6712087871180173,1.5338688683357788,0.6754753538637921,1.407805291036886,-0.04080352730802073,0.5016892303492905,0.7915406672326241
MYS,1998,0.7718956383725674,1.4878874839641527,0.7008050968284993,1.4196751162199601,0.08772027792520798,0.4777414331445459,0.8242875077424889
MYS,1999,0.9096121096127027,1.5113736517276788,0.7732848114014963,1.4311524477793582,0.1833861313545111,0.4951254895724563,0.8839891069080338
MYS,2000,1.19994824985081,1.5684411918223435,0.8418430607154681,1.442499646106478,0.2622208953231954,0.5105249033189934,0.970912991189548
MYS,2001,1.242351200668245,1.5674525376175523,0.8822057375740968,1.4536241629454048,0.3962665028426489,0.5245121338578155,1.0110687125842939
MYS,2002,1.2065117074080745,1.5977500740775203,0.9087076222838711,1.4644988156136134,0.6074858016547101,0.5143326352275329,1.049881109377554
MYS,2003,1.2751735142901621,1.6303763860090916,0.9466312881160436,1.4751311059920305,0.6837827185300744,0.5181379927589628,1.088205500949394
MYS,2004,1.1538192239541936,1.661232579653723,1.0013727212446233,1.4855243630440562,0.8040664120582967,0.5404596476498075,1.1077458246007834
MYS,2005,1.1488469669396977,1.669981814164327,1.051510354410032,1.4956668243681737,0.791661181272675,0.514772800807474,1.1120733236603966
MYS,2006,1.087651835150191,1.6998155339343077,1.1392557260789347,1.5055737447693422,0.8779911116886522,0.5225514378673826,1.1388065649148016
MYS,2007,1.157128814930363,1.7479310219916293,1.1736807391023771,1.5152461641389197,1.1760165229831558,0.5094176863058227,1.2132368249087113
MYS,2008,1.2897933920322882,1.7610064978344455,1.1843279600865548,1.5246865026457344,1.3700582316670025,0.5267422663542981,1.2761024751033871
MYS,2009,1.6715817696969584,1.8148149218205503,1.3159628426410153,1.5338896346331894,1.9834822172522257,0.5385927415791609,1.47638735460385
MYS,2010,1.540081014383016,1.861980477225049,1.3284579186951495,1.5428667289814448,2.171834570637059,0.5462458522440273,1.4985777603609576
